slide_id,bif,tiene_h5,vendor,mpp_x,objective_power,level0_w,level0_h,n_regiones,regiones_json,n_parches,paso_grilla,n_bandas_h5,bandas_json,error
124378-1,124378-1.bif,1,ventana,0.46500000000000002,20,34823,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":26880}]",2582,256,2,"[{""y_min"":2496,""y_max"":3008,""x_min"":30478,""x_max"":30990,""n_parches"":9},{""y_min"":4096,""y_max"":25920,""x_min"":7028,""x_max"":33869,""n_parches"":2573}]",
124378-2,124378-2.bif,1,ventana,0.46500000000000002,20,40231,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":24320,""h"":26880}]",2085,256,1,"[{""y_min"":1280,""y_max"":25856,""x_min"":17525,""x_max"":38442,""n_parches"":2085}]",
124727,124727.bif,1,ventana,0.46500000000000002,20,40385,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":28160}]",2981,256,1,"[{""y_min"":0,""y_max"":26368,""x_min"":11118,""x_max"":38931,""n_parches"":2981}]",
124729,124729.bif,1,ventana,0.46500000000000002,20,46638,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":30720}]",4334,256,2,"[{""y_min"":0,""y_max"":512,""x_min"":21879,""x_max"":22903,""n_parches"":13},{""y_min"":1600,""y_max"":30528,""x_min"":15546,""x_max"":44403,""n_parches"":4321}]",
124731,124731.bif,1,ventana,0.46500000000000002,20,43394,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":26880}]",3729,256,2,"[{""y_min"":0,""y_max"":512,""x_min"":19939,""x_max"":20707,""n_parches"":7},{""y_min"":1600,""y_max"":26624,""x_min"":13676,""x_max"":41614,""n_parches"":3722}]",
124733,124733.bif,1,ventana,0.46500000000000002,20,39431,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":29440}]",4034,256,1,"[{""y_min"":0,""y_max"":27392,""x_min"":9202,""x_max"":38041,""n_parches"":4034}]",
124804,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
124804-1,124804-1.bif,1,ventana,0.46500000000000002,20,50608,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":29440}]",5421,256,1,"[{""y_min"":0,""y_max"":29184,""x_min"":18746,""x_max"":49841,""n_parches"":5421}]",
124806,124806.bif,1,ventana,0.46500000000000002,20,38330,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":26880}]",2705,256,1,"[{""y_min"":1920,""y_max"":26496,""x_min"":11710,""x_max"":37244,""n_parches"":2705}]",
124806-1,124806-1.bif,1,ventana,0.46500000000000002,20,52645,47360,1,"[{""i"":0,""x"":0,""y"":0,""w"":46080,""h"":47360}]",6929,256,1,"[{""y_min"":2944,""y_max"":44416,""x_min"":7803,""x_max"":49894,""n_parches"":6929}]",
124806-2,124806-2.bif,1,ventana,0.46500000000000002,20,41995,37120,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":37120}]",3320,256,1,"[{""y_min"":1216,""y_max"":32000,""x_min"":7989,""x_max"":38933,""n_parches"":3320}]",
124870,124870.bif,1,ventana,0.46500000000000002,20,41297,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":28160}]",3534,256,1,"[{""y_min"":1984,""y_max"":26560,""x_min"":12657,""x_max"":38833,""n_parches"":3534}]",
124886,124886.bif,1,ventana,0.46500000000000002,20,52606,53760,1,"[{""i"":0,""x"":0,""y"":0,""w"":48640,""h"":53760}]",14488,256,1,"[{""y_min"":384,""y_max"":53632,""x_min"":3967,""x_max"":52350,""n_parches"":14488}]",
125145,125145.bif,1,ventana,0.46500000000000002,20,35780,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":29440}]",4057,256,2,"[{""y_min"":0,""y_max"":0,""x_min"":19934,""x_max"":22494,""n_parches"":11},{""y_min"":1728,""y_max"":28544,""x_min"":6069,""x_max"":33167,""n_parches"":4046}]",
125746,125746.bif,1,ventana,0.46500000000000002,20,46550,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":29440}]",4034,256,1,"[{""y_min"":0,""y_max"":29312,""x_min"":14898,""x_max"":44633,""n_parches"":4034}]",
125797,125797.bif,1,ventana,0.46500000000000002,20,44257,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":26880}]",2582,256,1,"[{""y_min"":576,""y_max"":24960,""x_min"":15541,""x_max"":42727,""n_parches"":2582}]",
125880,125880.bif,1,ventana,0.46500000000000002,20,46807,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":26880}]",3811,256,1,"[{""y_min"":1024,""y_max"":26688,""x_min"":19950,""x_max"":46172,""n_parches"":3811}]",
126161,126161.bif,1,ventana,0.46500000000000002,20,51417,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":47360,""h"":35840}]",5059,256,1,"[{""y_min"":1088,""y_max"":33408,""x_min"":5755,""x_max"":49313,""n_parches"":5059}]",
126212,126212.bif,1,ventana,0.46500000000000002,20,51267,42240,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":42240}]",5435,256,1,"[{""y_min"":0,""y_max"":40576,""x_min"":9460,""x_max"":51143,""n_parches"":5435}]",
126374,126374.bif,1,ventana,0.46500000000000002,20,43808,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":32000}]",4420,256,1,"[{""y_min"":832,""y_max"":31424,""x_min"":13174,""x_max"":42861,""n_parches"":4420}]",
126504,126504.bif,1,ventana,0.46500000000000002,20,49941,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":40960,""h"":30720}]",4410,256,1,"[{""y_min"":2048,""y_max"":28800,""x_min"":10295,""x_max"":46046,""n_parches"":4410}]",
126507,126507.bif,1,ventana,0.46500000000000002,20,44221,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":26880}]",3160,256,1,"[{""y_min"":1664,""y_max"":26688,""x_min"":12863,""x_max"":41341,""n_parches"":3160}]",
126751,126751.bif,1,ventana,0.46500000000000002,20,46550,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":28160}]",2212,256,1,"[{""y_min"":1472,""y_max"":25536,""x_min"":16049,""x_max"":44832,""n_parches"":2212}]",
126881,126881.bif,1,ventana,0.46500000000000002,20,48622,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":35840}]",4512,256,1,"[{""y_min"":1152,""y_max"":32832,""x_min"":7677,""x_max"":46323,""n_parches"":4512}]",
126896,126896.bif,1,ventana,0.46500000000000002,20,51003,46080,1,"[{""i"":0,""x"":0,""y"":0,""w"":46080,""h"":46080}]",6781,256,1,"[{""y_min"":128,""y_max"":44288,""x_min"":7167,""x_max"":48380,""n_parches"":6781}]",
127318,127318.bif,1,ventana,0.46500000000000002,20,42479,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":26880}]",2496,256,1,"[{""y_min"":2560,""y_max"":24960,""x_min"":15417,""x_max"":40945,""n_parches"":2496}]",
127633,127633.bif,1,ventana,0.46500000000000002,20,46778,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":29440}]",4603,256,1,"[{""y_min"":1984,""y_max"":28032,""x_min"":13310,""x_max"":44796,""n_parches"":4603}]",
127715,127715.bif,1,ventana,0.46500000000000002,20,50885,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":30720}]",4664,256,1,"[{""y_min"":1792,""y_max"":27648,""x_min"":16556,""x_max"":47060,""n_parches"":4664}]",
127836,127836.bif,1,ventana,0.46500000000000002,20,44502,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":32000}]",3278,256,1,"[{""y_min"":1472,""y_max"":29696,""x_min"":9718,""x_max"":42011,""n_parches"":3278}]",
127903,127903.bif,1,ventana,0.46500000000000002,20,46771,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":26880}]",2597,256,1,"[{""y_min"":1792,""y_max"":26624,""x_min"":16315,""x_max"":44149,""n_parches"":2597}]",
127956,127956.bif,1,ventana,0.46500000000000002,20,55387,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":48640,""h"":40960}]",5632,256,1,"[{""y_min"":1216,""y_max"":38336,""x_min"":6907,""x_max"":54238,""n_parches"":5632}]",
127960,127960.bif,1,ventana,0.46500000000000002,20,49468,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":29440}]",3435,256,1,"[{""y_min"":1344,""y_max"":28416,""x_min"":16894,""x_max"":45629,""n_parches"":3435}]",
128194,128194.bif,1,ventana,0.46500000000000002,20,52231,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":44800,""h"":33280}]",4570,256,1,"[{""y_min"":3136,""y_max"":30976,""x_min"":10164,""x_max"":49872,""n_parches"":4570}]",
128194-1,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
128248,128248.bif,1,ventana,0.46500000000000002,20,51645,42240,1,"[{""i"":0,""x"":0,""y"":0,""w"":47360,""h"":42240}]",6748,256,1,"[{""y_min"":1792,""y_max"":40320,""x_min"":5759,""x_max"":48957,""n_parches"":6748}]",
128250,128250.bif,1,ventana,0.46500000000000002,20,50674,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":40960}]",4489,256,2,"[{""y_min"":1280,""y_max"":2560,""x_min"":30519,""x_max"":33335,""n_parches"":54},{""y_min"":3776,""y_max"":37632,""x_min"":9917,""x_max"":46711,""n_parches"":4435}]",
128291,128291.bif,1,ventana,0.46500000000000002,20,39358,44800,2,"[{""i"":0,""x"":0,""y"":0,""w"":21760,""h"":19200},{""i"":1,""x"":0,""y"":24320,""w"":21760,""h"":20480}]",1714,256,2,"[{""y_min"":1280,""y_max"":17088,""x_min"":18815,""x_max"":35646,""n_parches"":854},{""y_min"":26304,""y_max"":41920,""x_min"":19071,""x_max"":35710,""n_parches"":860}]",
128323,128323.bif,1,ventana,0.46500000000000002,20,52007,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":46080,""h"":33280}]",4478,256,1,"[{""y_min"":2176,""y_max"":30336,""x_min"":7292,""x_max"":51755,""n_parches"":4478}]",
128398,128398.bif,1,ventana,0.46500000000000002,20,45130,58880,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":58880}]",5384,256,2,"[{""y_min"":1472,""y_max"":28224,""x_min"":15022,""x_max"":39958,""n_parches"":2806},{""y_min"":30400,""y_max"":57664,""x_min"":15149,""x_max"":41614,""n_parches"":2578}]",
128405,128405.bif,1,ventana,0.46500000000000002,20,44811,61440,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":61440}]",4747,256,1,"[{""y_min"":1152,""y_max"":61184,""x_min"":14063,""x_max"":44110,""n_parches"":4747}]",
128423,128423.bif,1,ventana,0.46500000000000002,20,47599,57600,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":57600}]",5747,256,3,"[{""y_min"":0,""y_max"":1280,""x_min"":24311,""x_max"":30517,""n_parches"":44},{""y_min"":3136,""y_max"":28160,""x_min"":14778,""x_max"":42800,""n_parches"":2726},{""y_min"":30016,""y_max"":57472,""x_min"":15866,""x_max"":43696,""n_parches"":2977}]",
128605,128605.bif,1,ventana,0.46500000000000002,20,43257,52480,2,"[{""i"":0,""x"":0,""y"":26880,""w"":28160,""h"":25600},{""i"":1,""x"":1280,""y"":0,""w"":29440,""h"":24320}]",4346,256,2,"[{""y_min"":1920,""y_max"":22592,""x_min"":16253,""x_max"":40315,""n_parches"":2261},{""y_min"":31424,""y_max"":51264,""x_min"":13821,""x_max"":37884,""n_parches"":2085}]",
128696,128696.bif,1,ventana,0.46500000000000002,20,50327,57600,2,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":28160},{""i"":1,""x"":0,""y"":28160,""w"":32000,""h"":29440}]",3587,256,4,"[{""y_min"":1728,""y_max"":4992,""x_min"":31846,""x_max"":41442,""n_parches"":241},{""y_min"":7936,""y_max"":25728,""x_min"":20910,""x_max"":48993,""n_parches"":1558},{""y_min"":30144,""y_max"":34368,""x_min"":32869,""x_max"":42209,""n_parches"":227},{""y_min"":36096,""y_max"":55232,""x_min"":20783,""x_max"":48289,""n_parches"":1561}]",
128763,128763.bif,1,ventana,0.46500000000000002,20,45140,34560,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":34560}]",1682,256,2,"[{""y_min"":5248,""y_max"":7104,""x_min"":32160,""x_max"":35166,""n_parches"":36},{""y_min"":8384,""y_max"":29952,""x_min"":16687,""x_max"":42009,""n_parches"":1646}]",
128766,128766.bif,1,ventana,0.46500000000000002,20,52438,39680,1,"[{""i"":0,""x"":0,""y"":0,""w"":37120,""h"":39680}]",1444,256,3,"[{""y_min"":1728,""y_max"":3008,""x_min"":40607,""x_max"":41887,""n_parches"":31},{""y_min"":11200,""y_max"":28160,""x_min"":16818,""x_max"":47450,""n_parches"":1395},{""y_min"":34240,""y_max"":35392,""x_min"":29160,""x_max"":31079,""n_parches"":18}]",
128771,128771.bif,1,ventana,0.46500000000000002,20,50790,62720,2,"[{""i"":0,""x"":2560,""y"":34560,""w"":32000,""h"":28160},{""i"":1,""x"":0,""y"":0,""w"":30720,""h"":26880}]",6644,256,2,"[{""y_min"":1280,""y_max"":25280,""x_min"":17590,""x_max"":43823,""n_parches"":3428},{""y_min"":38912,""y_max"":60224,""x_min"":20789,""x_max"":47853,""n_parches"":3216}]",
128774-1,128774-1.bif,1,ventana,0.46500000000000002,20,51631,44800,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":44800}]",6604,256,1,"[{""y_min"":2112,""y_max"":41920,""x_min"":10940,""x_max"":49587,""n_parches"":6604}]",
